mcs_dl_1,mcs_ul_1,dl_kbps_1,ul_kbps_1,cpu_set_1,mcs_dl_2,mcs_ul_2,dl_kbps_2,ul_kbps_2,cpu_set_2,cpu_0,cpu_1,cpu_2,cpu_3,cpu_4,cpu_5,cpu_6,cpu_7,explode
22,19,20616,18336,"1-3,5-7",15,12,12216,5992,"1-3,5-7",0.0,0.4,0.32,0.05,0.0,0.05,0.07,0.06,False
5,0,968,712,"1-3,5-7",8,2,4968,1384,"1-3,5-7",0.0,0.27,0.25,0.04,0.0,0.04,0.05,0.05,False
15,12,3496,2024,"1-3,5-7",2,0,1000,744,"1-3,5-7",0.0,0.27,0.24,0.04,0.0,0.04,0.05,0.05,False
3,0,1864,176,"1-3,5-7",5,0,1928,744,"1-3,5-7",0.0,0.27,0.23,0.04,0.0,0.04,0.05,0.05,False
15,12,8504,4008,"1-3,5-7",19,17,15840,13536,"1-3,5-7",0.0,0.39,0.29,0.05,0.0,0.05,0.06,0.06,False
15,10,4264,3496,"1-3,5-7",5,0,4008,1192,"1-3,5-7",0.0,0.3,0.26,0.04,0.0,0.04,0.05,0.05,False
22,19,4136,4776,"1-3,5-7",20,18,17568,14112,"1-3,5-7",0.0,0.39,0.26,0.05,0.0,0.05,0.06,0.05,False
6,1,3496,712,"1-3,5-7",10,4,1736,1288,"1-3,5-7",0.0,0.27,0.24,0.04,0.0,0.04,0.05,0.05,False
24,20,4264,376,"1-3,5-7",13,8,8760,808,"1-3,5-7",0.0,0.24,0.22,0.03,0.0,0.03,0.05,0.04,False
20,17,7480,7992,"1-3,5-7",22,19,19848,10680,"1-3,5-7",0.0,0.36,0.31,0.05,0.0,0.05,0.07,0.06,False
20,17,8248,15264,"1-3,5-7",13,8,10296,1800,"1-3,5-7",0.0,0.38,0.27,0.05,0.0,0.05,0.06,0.05,False
20,17,16992,11832,"1-3,5-7",10,4,2344,1800,"1-3,5-7",0.0,0.38,0.25,0.05,0.0,0.05,0.06,0.05,False
4,0,696,968,"1-3,5-7",4,0,3496,256,"1-3,5-7",0.0,0.27,0.25,0.04,0.0,0.04,0.05,0.05,False
13,8,9912,5992,"1-3,5-7",8,2,6968,1928,"1-3,5-7",0.0,0.33,0.31,0.04,0.0,0.04,0.06,0.06,False
18,15,7736,11064,"1-3,5-7",8,2,5352,2216,"1-3,5-7",0.0,0.35,0.3,0.05,0.0,0.05,0.06,0.06,False
4,0,2152,776,"1-3,5-7",25,20,28336,1160,"1-3,5-7",0.0,0.29,0.27,0.04,0.0,0.04,0.06,0.05,False
22,19,14112,10296,"1-3,5-7",5,0,4136,680,"1-3,5-7",0.0,0.34,0.28,0.05,0.0,0.05,0.06,0.06,False
11,6,2280,4264,"1-3,5-7",18,15,5160,5736,"1-3,5-7",0.0,0.3,0.28,0.04,0.0,0.04,0.06,0.06,False
8,4,3624,3240,"1-3,5-7",15,9,840,4776,"1-3,5-7",0.0,0.3,0.27,0.04,0.0,0.04,0.06,0.05,False
8,4,1096,2984,"1-3,5-7",15,10,9144,4776,"1-3,5-7",0.0,0.29,0.27,0.04,0.0,0.04,0.05,0.05,False
18,14,13536,10680,"1-3,5-7",11,6,8248,4776,"1-3,5-7",0.0,0.37,0.32,0.05,0.0,0.05,0.07,0.06,False
8,4,6968,1480,"1-3,5-7",13,8,8504,5992,"1-3,5-7",0.0,0.34,0.28,0.04,0.0,0.04,0.06,0.06,False
5,0,2088,504,"1-3,5-7",15,12,14112,8760,"1-3,5-7",0.0,0.36,0.26,0.05,0.0,0.05,0.06,0.05,False
19,17,18336,3112,"1-3,5-7",20,18,15840,11448,"1-3,5-7",0.0,0.37,0.3,0.05,0.0,0.05,0.06,0.06,False
4,0,2600,176,"1-3,5-7",11,6,872,4136,"1-3,5-7",0.0,0.27,0.23,0.04,0.0,0.04,0.05,0.05,False
18,14,8504,2536,"1-3,5-7",24,20,15840,9144,"1-3,5-7",0.0,0.32,0.26,0.04,0.0,0.04,0.06,0.05,False
7,2,4392,328,"1-3,5-7",5,0,2664,568,"1-3,5-7",0.0,0.26,0.24,0.04,0.0,0.04,0.05,0.05,False
15,10,6200,6200,"1-3,5-7",20,17,16416,1224,"1-3,5-7",0.0,0.31,0.27,0.04,0.0,0.04,0.06,0.05,False
26,20,584,4392,"1-3,5-7",7,2,4968,2024,"1-3,5-7",0.0,0.31,0.24,0.04,0.0,0.04,0.05,0.05,False
24,20,15264,1992,"1-3,5-7",18,14,9144,8504,"1-3,5-7",0.0,0.32,0.27,0.04,0.0,0.04,0.06,0.05,False
26,20,19848,376,"1-3,5-7",13,8,4584,6968,"1-3,5-7",0.0,0.31,0.28,0.04,0.0,0.04,0.06,0.06,False
3,0,1800,776,"1-3,5-7",20,17,5544,14688,"1-3,5-7",0.0,0.35,0.28,0.05,0.0,0.05,0.06,0.06,False
8,2,2536,616,"1-3,5-7",2,0,744,1096,"1-3,5-7",0.0,0.29,0.23,0.04,0.0,0.04,0.05,0.05,False
3,0,2856,776,"1-3,5-7",22,19,19080,8248,"1-3,5-7",0.0,0.35,0.29,0.05,0.0,0.05,0.06,0.06,False
13,8,6712,3496,"1-3,5-7",18,15,328,3496,"1-3,5-7",0.0,0.27,0.23,0.04,0.0,0.04,0.05,0.05,False
20,17,1992,3368,"1-3,5-7",20,18,776,6456,"1-3,5-7",0.0,0.26,0.24,0.03,0.0,0.03,0.05,0.05,False
7,2,4968,568,"1-3,5-7",3,0,2280,776,"1-3,5-7",0.0,0.27,0.26,0.04,0.0,0.04,0.05,0.05,False
3,0,1384,936,"1-3,5-7",6,1,2728,56,"1-3,5-7",0.0,0.28,0.2,0.04,0.0,0.04,0.05,0.04,False
2,0,1416,1384,"1-3,5-7",15,12,2280,8504,"1-3,5-7",0.0,0.31,0.29,0.04,0.0,0.04,0.06,0.06,False
15,10,12216,4392,"1-3,5-7",6,1,4776,56,"1-3,5-7",0.0,0.31,0.22,0.04,0.0,0.04,0.05,0.04,False
11,6,7992,3624,"1-3,5-7",19,17,1800,11064,"1-3,5-7",0.0,0.31,0.3,0.04,0.0,0.04,0.06,0.06,False
18,14,13536,10680,"1-3,5-7",20,18,14688,6712,"1-3,5-7",0.0,0.38,0.32,0.05,0.0,0.05,0.07,0.06,False
20,17,9528,11832,"1-3,5-7",18,14,2600,4392,"1-3,5-7",0.0,0.36,0.25,0.05,0.0,0.05,0.06,0.05,False
3,0,2600,288,"1-3,5-7",3,0,2664,1384,"1-3,5-7",0.0,0.31,0.24,0.04,0.0,0.04,0.05,0.05,False
18,14,3240,1256,"1-3,5-7",10,4,936,776,"1-3,5-7",0.0,0.22,0.21,0.03,0.0,0.03,0.04,0.04,False
8,2,4776,1256,"1-3,5-7",11,6,8504,4136,"1-3,5-7",0.0,0.3,0.28,0.04,0.0,0.04,0.06,0.06,False
19,17,10296,1544,"1-3,5-7",8,4,3752,696,"1-3,5-7",0.0,0.26,0.24,0.03,0.0,0.03,0.05,0.05,False
2,0,1256,488,"1-3,5-7",18,15,1608,9912,"1-3,5-7",0.0,0.32,0.26,0.04,0.0,0.04,0.06,0.05,False
3,0,2024,776,"1-3,5-7",22,19,15264,14688,"1-3,5-7",0.0,0.38,0.29,0.05,0.0,0.05,0.06,0.06,False
15,10,1416,2856,"1-3,5-7",6,1,5160,328,"1-3,5-7",0.0,0.25,0.23,0.03,0.0,0.03,0.05,0.05,False
15,10,2280,2024,"1-3,5-7",2,0,1064,16,"1-3,5-7",0.0,0.22,0.2,0.03,0.0,0.03,0.04,0.04,False
20,18,9144,12216,"1-3,5-7",26,20,10296,5544,"1-3,5-7",0.0,0.36,0.28,0.05,0.0,0.05,0.06,0.06,False
15,9,5992,7224,"1-3,5-7",13,7,11064,2984,"1-3,5-7",0.0,0.32,0.29,0.04,0.0,0.04,0.06,0.06,False
13,8,7480,6456,"1-3,5-7",7,2,2792,424,"1-3,5-7",0.0,0.33,0.23,0.04,0.0,0.04,0.05,0.05,False
15,11,6200,3752,"1-3,5-7",20,18,14688,5992,"1-3,5-7",0.0,0.31,0.27,0.04,0.0,0.04,0.06,0.05,False
24,20,7480,17568,"1-3,5-7",15,12,7992,4392,"1-3,5-7",0.0,0.37,0.29,0.05,0.0,0.05,0.06,0.06,False
15,11,840,7992,"1-3,5-7",8,4,4264,120,"1-3,5-7",0.0,0.32,0.23,0.04,0.0,0.04,0.05,0.05,False
20,17,1160,10680,"1-3,5-7",13,8,2024,4264,"1-3,5-7",0.0,0.32,0.27,0.04,0.0,0.04,0.06,0.05,False
24,20,7992,376,"1-3,5-7",15,9,7224,2984,"1-3,5-7",0.0,0.26,0.23,0.03,0.0,0.03,0.05,0.05,False
15,12,5544,6456,"1-3,5-7",22,19,3240,11064,"1-3,5-7",0.0,0.32,0.31,0.04,0.0,0.04,0.06,0.06,False
11,6,872,2408,"1-3,5-7",15,12,3752,8504,"1-3,5-7",0.0,0.33,0.25,0.04,0.0,0.04,0.06,0.05,False
18,15,8760,11064,"1-3,5-7",6,1,3112,144,"1-3,5-7",0.0,0.34,0.22,0.05,0.0,0.05,0.05,0.04,False
19,17,9912,6200,"1-3,5-7",13,8,4136,3240,"1-3,5-7",0.0,0.3,0.26,0.04,0.0,0.04,0.05,0.05,False
10,4,6712,1352,"1-3,5-7",13,8,6200,3112,"1-3,5-7",0.0,0.28,0.26,0.04,0.0,0.04,0.05,0.05,False
18,15,9912,4264,"1-3,5-7",4,0,2984,1192,"1-3,5-7",0.0,0.31,0.28,0.04,0.0,0.04,0.06,0.06,False
20,18,5992,13536,"1-3,5-7",10,4,5992,1416,"1-3,5-7",0.0,0.36,0.27,0.05,0.0,0.05,0.06,0.05,False
15,9,6456,5544,"1-3,5-7",5,0,504,616,"1-3,5-7",0.0,0.29,0.26,0.04,0.0,0.04,0.05,0.05,False
15,10,5736,1096,"1-3,5-7",8,2,120,696,"1-3,5-7",0.0,0.24,0.23,0.03,0.0,0.03,0.05,0.05,False
10,4,4136,776,"1-3,5-7",20,18,19080,14688,"1-3,5-7",0.0,0.4,0.24,0.05,0.0,0.05,0.06,0.05,False
18,15,5544,14112,"1-3,5-7",24,20,7480,1160,"1-3,5-7",0.0,0.35,0.24,0.05,0.0,0.05,0.06,0.05,False
5,0,600,680,"1-3,5-7",18,14,5160,224,"1-3,5-7",0.0,0.26,0.23,0.03,0.0,0.03,0.05,0.05,False
8,4,4392,1352,"1-3,5-7",19,17,2856,3368,"1-3,5-7",0.0,0.26,0.24,0.04,0.0,0.04,0.05,0.05,False
13,7,4392,1096,"1-3,5-7",8,2,1928,472,"1-3,5-7",0.0,0.23,0.23,0.03,0.0,0.03,0.05,0.05,False
8,2,4264,424,"1-3,5-7",19,17,3624,2728,"1-3,5-7",0.0,0.25,0.24,0.03,0.0,0.03,0.05,0.05,False
10,4,4776,1128,"1-3,5-7",10,4,2024,1928,"1-3,5-7",0.0,0.25,0.25,0.03,0.0,0.03,0.05,0.05,False
13,7,6712,472,"1-3,5-7",18,14,1608,224,"1-3,5-7",0.0,0.23,0.21,0.03,0.0,0.03,0.04,0.04,False
18,14,13536,8504,"1-3,5-7",15,10,8760,3624,"1-3,5-7",0.0,0.35,0.27,0.05,0.0,0.05,0.06,0.05,False
25,20,25456,19080,"1-3,5-7",24,20,24496,11832,"1-3,5-7",0.0,0.43,0.37,0.06,0.0,0.06,0.08,0.07,False
20,18,7992,7224,"1-3,5-7",18,15,12216,9528,"1-3,5-7",0.0,0.34,0.3,0.05,0.0,0.05,0.06,0.06,False
13,7,8504,3752,"1-3,5-7",18,14,7992,2536,"1-3,5-7",0.0,0.29,0.25,0.04,0.0,0.04,0.05,0.05,False
19,17,1416,3624,"1-3,5-7",25,20,16992,14112,"1-3,5-7",0.0,0.38,0.23,0.05,0.0,0.05,0.06,0.05,False
25,20,4584,376,"1-3,5-7",20,18,10680,14688,"1-3,5-7",0.0,0.38,0.23,0.05,0.0,0.05,0.06,0.05,False
15,11,1128,8760,"1-3,5-7",6,1,1736,208,"1-3,5-7",0.0,0.32,0.21,0.04,0.0,0.04,0.05,0.04,False
8,4,4392,3240,"1-3,5-7",18,14,10680,2856,"1-3,5-7",0.0,0.3,0.28,0.04,0.0,0.04,0.06,0.06,False
15,9,12960,7224,"1-3,5-7",15,10,12960,5160,"1-3,5-7",0.0,0.35,0.32,0.05,0.0,0.05,0.07,0.06,False
15,9,840,1864,"1-3,5-7",18,15,7480,1416,"1-3,5-7",0.0,0.25,0.22,0.03,0.0,0.03,0.05,0.04,False
6,1,4968,24,"1-3,5-7",6,1,392,520,"1-3,5-7",0.0,0.23,0.23,0.03,0.0,0.03,0.05,0.04,False
20,18,2344,968,"1-3,5-7",5,0,4264,16,"1-3,5-7",0.0,0.22,0.22,0.03,0.0,0.03,0.04,0.04,False
3,0,1096,120,"1-3,5-7",15,11,4968,5736,"1-3,5-7",0.0,0.29,0.2,0.04,0.0,0.04,0.05,0.04,False
22,19,17568,1800,"1-3,5-7",19,17,7224,904,"1-3,5-7",0.0,0.27,0.24,0.04,0.0,0.04,0.05,0.05,False
13,8,6968,4008,"1-3,5-7",5,0,4008,808,"1-3,5-7",0.0,0.28,0.28,0.04,0.0,0.04,0.06,0.06,False
7,2,968,696,"1-3,5-7",22,19,1864,4776,"1-3,5-7",0.0,0.24,0.23,0.03,0.0,0.03,0.05,0.05,False
22,19,14688,10680,"1-3,5-7",24,20,22152,16416,"1-3,5-7",0.0,0.4,0.35,0.05,0.0,0.05,0.07,0.07,False
20,17,9528,14688,"1-3,5-7",18,15,13536,3112,"1-3,5-7",0.0,0.38,0.28,0.05,0.0,0.05,0.06,0.06,False
15,10,5160,6712,"1-3,5-7",8,2,3240,2024,"1-3,5-7",0.0,0.31,0.3,0.04,0.0,0.04,0.06,0.06,False
3,0,1096,648,"1-3,5-7",3,0,2728,152,"1-3,5-7",0.0,0.26,0.24,0.03,0.0,0.03,0.05,0.05,False
8,4,680,2664,"1-3,5-7",8,2,6968,1800,"1-3,5-7",0.0,0.31,0.27,0.04,0.0,0.04,0.06,0.05,False
18,15,4968,8760,"1-3,5-7",13,7,5992,2472,"1-3,5-7",0.0,0.3,0.25,0.04,0.0,0.04,0.05,0.05,False
15,12,3752,1800,"1-3,5-7",20,18,7480,9912,"1-3,5-7",0.0,0.32,0.24,0.04,0.0,0.04,0.05,0.05,False
18,14,15840,11448,"1-3,5-7",20,17,4776,8760,"1-3,5-7",0.0,0.38,0.3,0.05,0.0,0.05,0.06,0.06,False
3,0,504,504,"1-3,5-7",10,4,2856,1864,"1-3,5-7",0.0,0.26,0.25,0.04,0.0,0.04,0.05,0.05,False
18,15,13536,3752,"1-3,5-7",19,17,1416,2152,"1-3,5-7",0.0,0.29,0.22,0.04,0.0,0.04,0.05,0.04,False
8,4,3496,120,"1-3,5-7",18,15,3240,9912,"1-3,5-7",0.0,0.32,0.21,0.04,0.0,0.04,0.05,0.04,False
2,0,472,1256,"1-3,5-7",11,6,3752,1224,"1-3,5-7",0.0,0.28,0.24,0.04,0.0,0.04,0.05,0.05,False
4,0,1000,1352,"1-3,5-7",15,11,12216,3368,"1-3,5-7",0.0,0.29,0.28,0.04,0.0,0.04,0.06,0.06,False
24,20,3752,5992,"1-3,5-7",26,20,7224,6200,"1-3,5-7",0.0,0.27,0.26,0.04,0.0,0.04,0.05,0.05,False
8,2,4392,1608,"1-3,5-7",6,1,936,1800,"1-3,5-7",0.0,0.29,0.27,0.04,0.0,0.04,0.06,0.05,False
24,20,19848,9912,"1-3,5-7",19,17,11832,11832,"1-3,5-7",0.0,0.35,0.34,0.05,0.0,0.05,0.07,0.07,False
19,17,16416,4264,"1-3,5-7",8,4,1256,2280,"1-3,5-7",0.0,0.3,0.27,0.04,0.0,0.04,0.06,0.05,False
8,4,4584,632,"1-3,5-7",25,20,28336,9144,"1-3,5-7",0.0,0.36,0.25,0.05,0.0,0.05,0.06,0.05,False
24,20,22920,4392,"1-3,5-7",8,4,4968,3112,"1-3,5-7",0.0,0.32,0.31,0.04,0.0,0.04,0.06,0.06,False
10,4,3112,3496,"1-3,5-7",20,18,2792,12216,"1-3,5-7",0.0,0.32,0.3,0.04,0.0,0.04,0.06,0.06,False
10,4,3624,3624,"1-3,5-7",2,0,256,1096,"1-3,5-7",0.0,0.3,0.28,0.04,0.0,0.04,0.06,0.06,False
15,12,10296,2024,"1-3,5-7",20,17,15264,12216,"1-3,5-7",0.0,0.37,0.28,0.05,0.0,0.05,0.06,0.06,False
6,1,1672,1384,"1-3,5-7",13,8,680,1672,"1-3,5-7",0.0,0.28,0.22,0.04,0.0,0.04,0.05,0.04,False
13,8,9912,5736,"1-3,5-7",10,4,5736,408,"1-3,5-7",0.0,0.32,0.24,0.04,0.0,0.04,0.05,0.05,False
13,7,6456,5544,"1-3,5-7",8,4,2792,208,"1-3,5-7",0.0,0.31,0.2,0.04,0.0,0.04,0.05,0.04,False
15,11,7480,2792,"1-3,5-7",15,11,4584,7736,"1-3,5-7",0.0,0.33,0.27,0.04,0.0,0.04,0.06,0.05,False
3,0,1384,568,"1-3,5-7",18,14,12216,6712,"1-3,5-7",0.0,0.31,0.27,0.04,0.0,0.04,0.06,0.05,False
13,7,9528,1800,"1-3,5-7",13,8,5736,6968,"1-3,5-7",0.0,0.3,0.26,0.04,0.0,0.04,0.05,0.05,False
15,9,9528,6712,"1-3,5-7",20,17,12960,10680,"1-3,5-7",0.0,0.36,0.33,0.05,0.0,0.05,0.07,0.07,False
6,1,936,632,"1-3,5-7",20,17,5992,8760,"1-3,5-7",0.0,0.3,0.25,0.04,0.0,0.04,0.05,0.05,False
8,4,3368,1992,"1-3,5-7",18,14,11448,12216,"1-3,5-7",0.0,0.38,0.28,0.05,0.0,0.05,0.06,0.06,False
2,0,1928,16,"1-3,5-7",2,0,696,1320,"1-3,5-7",0.0,0.28,0.21,0.04,0.0,0.04,0.05,0.04,False
20,17,1544,13536,"1-3,5-7",18,14,5992,11064,"1-3,5-7",0.0,0.35,0.35,0.05,0.0,0.05,0.07,0.07,False
15,10,1736,7480,"1-3,5-7",25,20,28336,17568,"1-3,5-7",0.0,0.44,0.32,0.06,0.0,0.06,0.07,0.06,False
13,7,680,472,"1-3,5-7",15,10,11832,5160,"1-3,5-7",0.0,0.32,0.2,0.04,0.0,0.04,0.05,0.04,False
18,14,968,12960,"1-3,5-7",8,2,4008,328,"1-3,5-7",0.0,0.32,0.23,0.04,0.0,0.04,0.05,0.05,False
22,19,16992,17568,"1-3,5-7",3,0,1320,1384,"1-3,5-7",0.0,0.4,0.29,0.05,0.0,0.05,0.07,0.06,False
3,0,616,88,"1-3,5-7",15,9,13536,5736,"1-3,5-7",0.0,0.3,0.19,0.04,0.0,0.04,0.05,0.04,False
8,2,968,376,"1-3,5-7",25,20,10296,16416,"1-3,5-7",0.0,0.38,0.21,0.05,0.0,0.05,0.05,0.04,False
15,10,14112,2344,"1-3,5-7",8,2,680,144,"1-3,5-7",0.0,0.28,0.19,0.04,0.0,0.04,0.04,0.04,False
7,2,5352,208,"1-3,5-7",5,0,2280,56,"1-3,5-7",0.0,0.24,0.2,0.03,0.0,0.03,0.04,0.04,False
15,11,7736,3752,"1-3,5-7",8,2,4392,1160,"1-3,5-7",0.0,0.28,0.28,0.04,0.0,0.04,0.06,0.06,False
11,6,7992,3240,"1-3,5-7",20,17,13536,10296,"1-3,5-7",0.0,0.36,0.29,0.05,0.0,0.05,0.06,0.06,False
26,20,1800,13536,"1-3,5-7",18,14,12216,10680,"1-3,5-7",0.0,0.36,0.32,0.05,0.0,0.05,0.07,0.06,False
19,17,7224,10296,"1-3,5-7",15,12,7736,3624,"1-3,5-7",0.0,0.33,0.28,0.04,0.0,0.04,0.06,0.06,False
8,2,1544,1544,"1-3,5-7",15,10,11064,4392,"1-3,5-7",0.0,0.3,0.27,0.04,0.0,0.04,0.06,0.05,False
3,0,1160,968,"1-3,5-7",18,14,7992,4584,"1-3,5-7",0.0,0.28,0.26,0.04,0.0,0.04,0.05,0.05,False
22,19,22152,14688,"1-3,5-7",15,12,5160,9144,"1-3,5-7",0.0,0.41,0.34,0.05,0.0,0.05,0.07,0.07,False
13,7,10680,1672,"1-3,5-7",2,0,2152,424,"1-3,5-7",0.0,0.27,0.26,0.04,0.0,0.04,0.05,0.05,False
4,0,632,1032,"1-3,5-7",3,0,1160,536,"1-3,5-7",0.0,0.28,0.25,0.04,0.0,0.04,0.05,0.05,False
20,18,16416,1928,"1-3,5-7",20,17,4776,9528,"1-3,5-7",0.0,0.31,0.27,0.04,0.0,0.04,0.06,0.05,False
15,12,7992,584,"1-3,5-7",22,19,2792,14112,"1-3,5-7",0.0,0.33,0.25,0.04,0.0,0.04,0.06,0.05,False
3,0,2856,88,"1-3,5-7",15,11,5160,4008,"1-3,5-7",0.0,0.27,0.24,0.04,0.0,0.04,0.05,0.05,False
3,0,1160,616,"1-3,5-7",18,15,7480,3752,"1-3,5-7",0.0,0.26,0.26,0.04,0.0,0.04,0.05,0.05,False
8,2,120,744,"1-3,5-7",8,4,2216,696,"1-3,5-7",0.0,0.23,0.23,0.03,0.0,0.03,0.05,0.05,False
19,17,17568,14688,"1-3,5-7",2,0,1608,1352,"1-3,5-7",0.0,0.41,0.31,0.05,0.0,0.05,0.07,0.06,False
7,2,472,936,"1-3,5-7",26,20,4968,4008,"1-3,5-7",0.0,0.25,0.25,0.03,0.0,0.03,0.05,0.05,False
25,20,13536,4392,"1-3,5-7",20,17,6200,15264,"1-3,5-7",0.0,0.36,0.28,0.05,0.0,0.05,0.06,0.06,False
7,2,4264,2216,"1-3,5-7",15,12,12576,6456,"1-3,5-7",0.0,0.33,0.31,0.04,0.0,0.04,0.06,0.06,False
5,0,4392,1384,"1-3,5-7",6,1,3368,712,"1-3,5-7",0.0,0.31,0.26,0.04,0.0,0.04,0.05,0.05,False
24,20,14688,15840,"1-3,5-7",3,0,808,744,"1-3,5-7",0.0,0.38,0.26,0.05,0.0,0.05,0.06,0.05,False
2,0,872,712,"1-3,5-7",6,1,1352,1544,"1-3,5-7",0.0,0.28,0.27,0.04,0.0,0.04,0.05,0.05,False
18,14,7480,12216,"1-3,5-7",13,8,2024,6712,"1-3,5-7",0.0,0.36,0.3,0.05,0.0,0.05,0.06,0.06,False
10,4,776,2984,"1-3,5-7",18,14,7224,1544,"1-3,5-7",0.0,0.27,0.24,0.04,0.0,0.04,0.05,0.05,False
8,2,6712,424,"1-3,5-7",20,18,5544,4264,"1-3,5-7",0.0,0.25,0.25,0.03,0.0,0.03,0.05,0.05,False
5,0,2216,488,"1-3,5-7",15,9,7736,2344,"1-3,5-7",0.0,0.26,0.25,0.03,0.0,0.03,0.05,0.05,False
15,11,4008,144,"1-3,5-7",19,17,11064,8760,"1-3,5-7",0.0,0.33,0.22,0.04,0.0,0.04,0.05,0.04,False
8,4,3240,2472,"1-3,5-7",13,8,7992,5160,"1-3,5-7",0.0,0.3,0.27,0.04,0.0,0.04,0.06,0.05,False
8,2,680,2088,"1-3,5-7",20,18,15264,4584,"1-3,5-7",0.0,0.29,0.28,0.04,0.0,0.04,0.06,0.06,False
15,10,14112,3368,"1-3,5-7",5,0,3112,1000,"1-3,5-7",0.0,0.3,0.29,0.04,0.0,0.04,0.06,0.06,False
6,1,3112,1608,"1-3,5-7",7,2,4968,2216,"1-3,5-7",0.0,0.3,0.3,0.04,0.0,0.04,0.06,0.06,False
7,2,328,376,"1-3,5-7",11,6,7224,2984,"1-3,5-7",0.0,0.27,0.2,0.04,0.0,0.04,0.05,0.04,False
13,8,5352,4264,"1-3,5-7",25,20,25456,5160,"1-3,5-7",0.0,0.31,0.28,0.04,0.0,0.04,0.06,0.06,False
11,6,7224,4392,"1-3,5-7",15,9,12960,1864,"1-3,5-7",0.0,0.31,0.27,0.04,0.0,0.04,0.06,0.05,False
3,0,568,1032,"1-3,5-7",13,8,5992,392,"1-3,5-7",0.0,0.28,0.23,0.04,0.0,0.04,0.05,0.04,False
22,19,7480,17568,"1-3,5-7",15,10,10296,296,"1-3,5-7",0.0,0.38,0.25,0.05,0.0,0.05,0.06,0.05,False
6,1,392,24,"1-3,5-7",8,2,6456,1288,"1-3,5-7",0.0,0.29,0.18,0.04,0.0,0.04,0.04,0.04,False
20,18,4008,14688,"1-3,5-7",19,17,13536,1800,"1-3,5-7",0.0,0.37,0.28,0.05,0.0,0.05,0.06,0.06,False
15,11,1416,4776,"1-3,5-7",13,7,5352,5352,"1-3,5-7",0.0,0.31,0.26,0.04,0.0,0.04,0.06,0.05,False
15,9,5160,5160,"1-3,5-7",25,20,16416,7480,"1-3,5-7",0.0,0.31,0.28,0.04,0.0,0.04,0.06,0.06,False
24,20,12576,10680,"1-3,5-7",13,8,10680,5544,"1-3,5-7",0.0,0.33,0.32,0.04,0.0,0.04,0.06,0.06,False
3,0,1224,16,"1-3,5-7",15,11,12960,2792,"1-3,5-7",0.0,0.28,0.2,0.04,0.0,0.04,0.04,0.04,False
25,20,19848,1544,"1-3,5-7",3,0,2088,392,"1-3,5-7",0.0,0.27,0.26,0.04,0.0,0.04,0.05,0.05,False
15,9,12576,5544,"1-3,5-7",18,15,6200,2280,"1-3,5-7",0.0,0.31,0.25,0.04,0.0,0.04,0.05,0.05,False
13,7,1608,104,"1-3,5-7",4,0,1288,1128,"1-3,5-7",0.0,0.28,0.19,0.04,0.0,0.04,0.04,0.04,False
8,4,1544,3240,"1-3,5-7",18,15,3880,6456,"1-3,5-7",0.0,0.29,0.27,0.04,0.0,0.04,0.06,0.05,False
22,19,22920,8248,"1-3,5-7",20,17,4392,4968,"1-3,5-7",0.0,0.35,0.26,0.05,0.0,0.05,0.06,0.05,False
3,0,2856,840,"1-3,5-7",15,11,12576,3496,"1-3,5-7",0.0,0.29,0.28,0.04,0.0,0.04,0.06,0.06,False
15,9,10296,4136,"1-3,5-7",3,0,1544,1352,"1-3,5-7",0.0,0.29,0.28,0.04,0.0,0.04,0.06,0.06,False
20,18,14112,12960,"1-3,5-7",15,9,7992,6968,"1-3,5-7",0.0,0.39,0.33,0.05,0.0,0.05,0.07,0.07,False
25,20,16416,376,"1-3,5-7",19,17,11832,904,"1-3,5-7",0.0,0.26,0.26,0.04,0.0,0.04,0.05,0.05,False
11,6,7992,2280,"1-3,5-7",26,20,21384,9144,"1-3,5-7",0.0,0.34,0.27,0.05,0.0,0.05,0.06,0.05,False
2,0,1800,1032,"1-3,5-7",25,20,27376,776,"1-3,5-7",0.0,0.28,0.28,0.04,0.0,0.04,0.06,0.06,False
15,10,1736,6968,"1-3,5-7",8,2,3112,1480,"1-3,5-7",0.0,0.3,0.28,0.04,0.0,0.04,0.06,0.06,False
25,20,2280,16416,"1-3,5-7",15,11,9528,4968,"1-3,5-7",0.0,0.36,0.3,0.05,0.0,0.05,0.06,0.06,False
15,9,5736,6968,"1-3,5-7",18,15,3880,12960,"1-3,5-7",0.0,0.33,0.3,0.04,0.0,0.04,0.06,0.06,False
24,20,24496,3624,"1-3,5-7",5,0,3624,392,"1-3,5-7",0.0,0.3,0.26,0.04,0.0,0.04,0.05,0.05,False
2,0,1672,648,"1-3,5-7",8,2,1256,520,"1-3,5-7",0.0,0.27,0.23,0.04,0.0,0.04,0.05,0.05,False
20,17,6712,11448,"1-3,5-7",2,0,1800,1192,"1-3,5-7",0.0,0.33,0.3,0.04,0.0,0.04,0.06,0.06,False
11,6,1384,2792,"1-3,5-7",24,20,3240,14112,"1-3,5-7",0.0,0.32,0.25,0.04,0.0,0.04,0.05,0.05,False
15,9,13536,2344,"1-3,5-7",8,2,968,424,"1-3,5-7",0.0,0.28,0.22,0.04,0.0,0.04,0.05,0.04,False
4,0,328,1032,"1-3,5-7",19,17,7224,13536,"1-3,5-7",0.0,0.36,0.27,0.05,0.0,0.05,0.06,0.05,False
